2,0.0,0.6666666666666666,0.0,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.25,0.16666666666666666,0.3333333333333333,0.0,0.6666666666666666,0.16666666666666666,1.0,0.3333333333333333,0.8333333333333334,0.3333333333333333,0.4166666666666667,0.3333333333333333,0.25,0.5,0.16666666666666666,0.5,0.08333333333333333,0.6666666666666666,1.0,0.3333333333333333,0.75,0.6666666666666666,0.5,0.8333333333333334,0.3333333333333333,1.0,0.25,1.0,0.08333333333333333,1.0,0.0,0.6666666666666666,0.08333333333333333,0.6666666666666666,0.16666666666666666,0.5,0.3333333333333333,0.5,0.4166666666666667,0.5,0.8333333333333334,0.3333333333333333
2,0.0,0.5,0.3333333333333333,0.16666666666666666,0.5555555555555556,0.0,0.7777777777777778,0.16666666666666666,0.8888888888888888,0.0,1.0,0.16666666666666666,1.0,0.5,1.0,0.5,0.8888888888888888,0.3333333333333333,0.7777777777777778,0.3333333333333333,0.5555555555555556,0.3333333333333333,0.1111111111111111,0.5,1.0,0.5,1.0,0.8333333333333334,0.8888888888888888,1.0,0.6666666666666666,1.0,0.5555555555555556,1.0,0.2222222222222222,0.8333333333333334,0.0,0.5,0.1111111111111111,0.5,0.5555555555555556,0.5,0.6666666666666666,0.5,0.8888888888888888,0.5,1.0,0.5
2,0.0,0.5,0.0,0.16666666666666666,0.14285714285714285,0.0,0.21428571428571427,0.16666666666666666,0.35714285714285715,0.0,0.6428571428571429,0.16666666666666666,1.0,0.3333333333333333,0.9285714285714286,0.3333333333333333,0.42857142857142855,0.3333333333333333,0.2857142857142857,0.3333333333333333,0.14285714285714285,0.3333333333333333,0.07142857142857142,0.5,1.0,0.3333333333333333,0.7857142857142857,0.8333333333333334,0.5,1.0,0.35714285714285715,1.0,0.21428571428571427,1.0,0.14285714285714285,0.8333333333333334,0.0,0.5,0.07142857142857142,0.5,0.21428571428571427,0.3333333333333333,0.2857142857142857,0.5,0.42857142857142855,0.3333333333333333,0.9285714285714286,0.3333333333333333
2,0.0,0.5,0.2,0.16666666666666666,0.4,0.0,0.5333333333333333,0.16666666666666666,0.6666666666666666,0.0,0.8666666666666667,0.3333333333333333,1.0,0.6666666666666666,0.9333333333333333,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.5333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.06666666666666667,0.5,1.0,0.6666666666666666,0.8,1.0,0.6,1.0,0.4666666666666667,1.0,0.3333333333333333,1.0,0.13333333333333333,0.8333333333333334,0.0,0.5,0.06666666666666667,0.5,0.3333333333333333,0.6666666666666666,0.4666666666666667,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.9333333333333333,0.6666666666666666
2,0.0,0.2,0.14285714285714285,0.0,0.2857142857142857,0.0,0.42857142857142855,0.0,0.5714285714285714,0.0,0.7857142857142857,0.0,1.0,0.4,0.9285714285714286,0.4,0.5714285714285714,0.4,0.42857142857142855,0.4,0.2857142857142857,0.4,0.07142857142857142,0.2,1.0,0.4,0.7857142857142857,0.8,0.5714285714285714,1.0,0.42857142857142855,1.0,0.2857142857142857,1.0,0.14285714285714285,0.6,0.0,0.2,0.07142857142857142,0.2,0.2857142857142857,0.4,0.42857142857142855,0.4,0.5714285714285714,0.4,0.9285714285714286,0.4
2,0.0,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.6666666666666666,0.0,0.75,0.16666666666666666,0.8333333333333334,0.16666666666666666,1.0,0.3333333333333333,1.0,0.6666666666666666,0.9166666666666666,0.6666666666666666,0.8333333333333334,0.5,0.6666666666666666,0.5,0.5833333333333334,0.5,0.16666666666666666,0.3333333333333333,1.0,0.6666666666666666,0.8333333333333334,1.0,0.75,1.0,0.5833333333333334,1.0,0.5,1.0,0.25,0.6666666666666666,0.0,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.5833333333333334,0.5,0.6666666666666666,0.5,0.8333333333333334,0.5,0.9166666666666666,0.6666666666666666
2,0.0,0.4,0.07692307692307693,0.2,0.23076923076923078,0.0,0.38461538461538464,0.2,0.46153846153846156,0.0,0.7692307692307693,0.2,1.0,0.2,0.9230769230769231,0.4,0.5384615384615384,0.4,0.38461538461538464,0.4,0.23076923076923078,0.4,0.07692307692307693,0.4,1.0,0.2,0.7692307692307693,0.8,0.5384615384615384,1.0,0.38461538461538464,1.0,0.23076923076923078,1.0,0.15384615384615385,0.8,0.0,0.4,0.07692307692307693,0.4,0.23076923076923078,0.4,0.38461538461538464,0.4,0.5384615384615384,0.4,0.9230769230769231,0.4
2,0.0,0.5,0.13333333333333333,0.25,0.26666666666666666,0.0,0.3333333333333333,0.0,0.4666666666666667,0.0,0.7333333333333333,0.0,1.0,0.25,0.9333333333333333,0.25,0.5333333333333333,0.25,0.4,0.25,0.26666666666666666,0.25,0.06666666666666667,0.5,1.0,0.25,0.8,0.75,0.5333333333333333,1.0,0.4,1.0,0.26666666666666666,1.0,0.13333333333333333,1.0,0.0,0.5,0.06666666666666667,0.5,0.26666666666666666,0.5,0.4,0.5,0.5333333333333333,0.5,0.9333333333333333,0.25
2,0.0,0.3333333333333333,0.13333333333333333,0.1111111111111111,0.3333333333333333,0.0,0.4666666666666667,0.1111111111111111,0.6,0.1111111111111111,0.8666666666666667,0.3333333333333333,1.0,0.6666666666666666,0.9333333333333333,0.6666666666666666,0.6,0.3333333333333333,0.4666666666666667,0.3333333333333333,0.3333333333333333,0.2222222222222222,0.06666666666666667,0.3333333333333333,1.0,0.6666666666666666,0.8,1.0,0.5333333333333333,1.0,0.4,1.0,0.26666666666666666,0.8888888888888888,0.06666666666666667,0.6666666666666666,0.0,0.3333333333333333,0.06666666666666667,0.3333333333333333,0.26666666666666666,0.4444444444444444,0.4,0.5555555555555556,0.6,0.5555555555555556,0.9333333333333333,0.6666666666666666
2,0.0,0.5,0.17647058823529413,0.3333333333333333,0.35294117647058826,0.16666666666666666,0.5294117647058824,0.16666666666666666,0.6470588235294118,0.0,0.8235294117647058,0.0,1.0,0.0,0.9411764705882353,0.0,0.7058823529411765,0.3333333333333333,0.5294117647058824,0.5,0.35294117647058826,0.5,0.058823529411764705,0.5,1.0,0.0,0.8823529411764706,0.5,0.7647058823529411,0.6666666666666666,0.5882352941176471,0.8333333333333334,0.4117647058823529,1.0,0.23529411764705882,0.8333333333333334,0.0,0.5,0.058823529411764705,0.5,0.4117647058823529,0.5,0.5882352941176471,0.5,0.7058823529411765,0.3333333333333333,0.9411764705882353,0.0
